no,name,type,init,step,lower_bound,upper_bound,final
0,mean_lambda,free,0.6,0.1, , ,0.645844
1,gamma_lambda,free,4,0.2, , ,6.78619
2,var_lambda,free,1,0.01, , ,0.673619
3,mean_q,free,1000,100, , ,12214.5
4,gamma_q,free,1,0.1, , ,3.12713
5,var_q,free,2e+06,200000, , ,1.61693e+08
6,beta,bound,0.35,0.035,0.3,0.4,0.399826
7,var_x,free,0.0001,1e-05, , ,7.81559e-05
8,var_g,free,100000,10000, , ,580792
9,var_dx,free,0.007,0.0007, , ,0.00832639
10,var_dg,free,1e+06,100000, , ,5.79369e+06

errors^2:
epsilon,mean_lambda,gamma_lambda,var_lambda,mean_q,gamma_q,var_q,beta,var_x,var_g,var_dx,var_dg
0.05,6.88287e-06,0.0884952,0.00142211,-224022,-0.0298966,1.94667e+12,-0.00146607,9.37068e-13,2.58342e+07,5.71973e-08,3.61524e+10
0.01,6.88258e-06,0.0948976,0.00154778,-235114,-0.0346408,-2.99405e+12,-0.00153987,9.82577e-13,2.57546e+07,5.66631e-08,3.65429e+10
0.005,6.88036e-06,0.08649,0.00141354,-249451,-0.0398509,-8.15591e+12,-0.00163518,9.4553e-13,2.5009e+07,5.49445e-08,3.62923e+10

n_data_points, 43996
total_log_likelihoood,-341404.123669212
norm_log_likelihoood,-7.75989007339785
optimization_algorithm,LN_NELDERMEAD
tolerance,1e-40
search_space,log
version,0.2
